Integer,Float,String,Boolean,Datetime,Category
7,0.9275190056878119,apple,False,2024-07-16,high
93,0.2706050332821198,date,True,2020-11-11,low
5,0.11953946364304757,banana,False,2022-01-11,low
45,0.4796435356306221,apple,True,2020-04-14,high
86,0.831959972068431,date,False,2024-01-16,high
20,0.2425206266765233,apple,True,2024-05-19,medium
80,0.01950747253708396,date,True,2022-10-21,high
29,0.14880099407285263,apple,True,2023-12-05,medium
25,0.8245506385260185,banana,False,2022-02-18,low
61,0.8292457339413722,cherry,False,2023-12-25,low
65,0.9702506106255332,date,False,2023-04-26,medium
67,0.44090061009035864,date,False,2020-04-09,low
4,0.2266762992129504,cherry,True,2021-12-12,high
66,0.896940589978499,date,False,2023-01-14,high
61,0.5241534856970403,date,False,2020-03-07,high
49,0.9270787536886793,cherry,True,2023-02-20,high
43,0.22061202939458702,date,False,2021-03-15,medium
37,0.4439901682364845,date,True,2024-09-28,medium
40,0.1319181550657208,cherry,False,2022-06-24,high
47,0.8739482277824232,banana,False,2022-12-19,low
90,0.37527892383980765,date,False,2024-10-06,medium
35,0.7400908567664181,apple,False,2022-09-12,low
21,0.6182521359203592,cherry,False,2021-12-22,high
94,0.26107502057763887,banana,False,2021-08-23,low
67,0.7368110978660303,cherry,True,2022-03-01,low
56,0.7345689790411355,date,False,2022-03-30,low
67,0.02380361275772558,banana,True,2022-12-26,low
29,0.5256751768750911,cherry,False,2020-11-13,medium
38,0.6764588257153226,cherry,True,2022-11-29,medium
28,0.5953682999524522,banana,True,2023-09-16,high
19,0.013522936606243041,cherry,True,2021-03-07,low
36,0.9448496420097037,date,False,2021-10-27,low
71,0.25539129831583185,date,False,2024-07-08,high
8,0.6123340010241047,cherry,True,2023-05-09,high
20,0.29741564477339,apple,False,2024-06-07,high
91,0.5649213624745975,apple,False,2021-12-12,high
69,0.47835217610423586,cherry,False,2022-08-21,low
35,0.9564974419288101,date,True,2020-09-19,medium
57,0.8967752950106987,date,False,2024-10-26,low
81,0.8721099624920648,apple,False,2024-06-08,medium
86,0.4590704328811158,apple,True,2021-02-08,low
44,0.5379113813028965,date,True,2023-01-26,low
66,0.25105153452331697,apple,True,2024-08-22,high
89,0.29219454427093894,banana,False,2021-11-28,low
35,0.1388115506773866,date,False,2020-08-09,high
12,0.3133060160576978,date,True,2021-01-08,low
94,0.615752825428088,apple,False,2021-01-24,high
34,0.3500654909696247,apple,True,2020-10-27,low
39,0.020938407771876277,banana,False,2024-08-18,high
10,0.6764094083997874,cherry,False,2021-02-02,medium
30,0.8254179671491425,date,False,2023-11-25,low
75,0.2791094271959609,apple,True,2023-04-25,medium
98,0.819097101630834,date,False,2022-01-10,low
66,0.9191632783246665,apple,False,2023-12-17,medium
16,0.9268957972408512,cherry,False,2024-12-17,medium
8,0.8285293020102,cherry,False,2021-05-05,high
57,0.35163534385226425,date,True,2022-03-07,medium
21,0.49062631942640345,apple,False,2020-10-08,low
1,0.5895795352210089,banana,False,2022-03-30,high
71,0.5240044819737767,apple,False,2022-10-17,low
78,0.6292718036712348,apple,True,2021-09-26,high
5,0.9302114661259038,apple,True,2021-03-05,high
88,0.094604463192547,cherry,False,2022-01-05,medium
86,0.5511654418968255,banana,True,2020-06-30,high
59,0.6652735030206645,apple,False,2020-03-20,medium
45,0.37949537658005716,date,False,2020-03-05,high
51,0.12459872473074585,cherry,True,2020-01-06,low
8,0.3427926308741227,banana,False,2020-09-01,medium
13,0.7226093893406372,date,False,2021-10-07,medium
24,0.622268931591481,cherry,False,2023-02-20,high
3,0.6403422730613578,date,True,2023-09-17,medium
39,0.29298225632118846,banana,False,2021-07-21,high
67,0.6034994677176426,banana,True,2023-08-04,medium
58,0.8152400038801269,date,False,2023-02-16,low
37,0.5991106720535895,apple,True,2021-08-17,medium
63,0.3492606687652092,cherry,False,2021-05-13,high
15,0.8417708826905659,cherry,False,2021-10-16,low
39,0.6713219266747573,banana,False,2024-04-14,low
20,0.15193293465915736,date,False,2022-06-21,high
58,0.44467245946202594,date,False,2024-03-16,medium
75,0.5212836448440825,banana,False,2020-02-13,medium
98,0.3480770439730225,banana,True,2023-08-30,medium
21,0.031262724984849166,cherry,True,2023-07-15,low
85,0.27954552868780036,date,False,2022-04-13,low
40,0.10991637742347182,date,True,2022-04-21,low
59,0.5157309835287442,date,False,2024-04-18,high
77,0.2722017771976759,date,False,2020-10-06,medium
40,0.24974102636738993,banana,False,2021-10-23,low
66,0.883163694477611,date,True,2022-06-22,high
51,0.8552300488575364,date,True,2024-06-04,medium
52,0.9574429262544479,cherry,False,2020-10-09,high
66,0.541583149112516,cherry,True,2023-09-11,medium
87,0.432777508228409,cherry,True,2021-11-05,high
27,0.06461337017017021,banana,True,2024-12-28,low
82,0.7957689924871982,date,True,2022-10-27,low
64,0.8130747572853598,banana,False,2023-01-17,high
24,0.472232949766506,cherry,False,2020-08-24,medium
70,0.1268582384308633,date,True,2024-12-05,medium
23,0.8789343170440471,apple,False,2020-08-13,medium
60,0.8007523136864138,date,True,2024-08-22,low
24,0.045209201917165376,apple,False,2024-12-04,high
31,0.07691874217030137,apple,False,2024-09-16,high
83,0.7508587268926975,date,False,2023-02-09,medium
8,0.23189496266038212,date,False,2023-09-17,high
30,0.4584765966550497,apple,True,2020-02-09,low
87,0.6884822816184035,date,False,2022-07-17,medium
53,0.11916534691525593,banana,False,2023-04-21,medium
53,0.6279323288102795,banana,True,2023-09-16,high
79,0.875676168930756,date,True,2022-08-06,high
59,0.48822973536095793,banana,False,2020-04-05,high
49,0.017198066587137184,date,True,2020-09-20,high
1,0.8343513834082102,date,True,2021-08-17,medium
34,0.07399308143219296,apple,True,2020-06-22,high
58,0.741304499589511,date,True,2020-03-26,high
27,0.9379927826870963,cherry,True,2021-06-08,high
14,0.5921446811500135,apple,False,2020-07-15,medium
91,0.4808882031105862,banana,False,2023-09-24,high
37,0.4516021758436649,date,True,2021-06-19,high
20,0.6002102455059193,date,False,2020-05-27,high
80,0.23472034882686466,date,False,2020-10-26,medium
26,0.904714267370035,banana,True,2022-08-24,high
47,0.7865215990374904,date,True,2024-06-20,low
69,0.42252060876750464,date,False,2024-09-26,low
84,0.7173794040706001,date,True,2020-11-29,low
26,0.9613627272672995,banana,True,2022-02-26,high
85,0.22602464726298976,date,False,2020-03-24,high
60,0.580160371624909,cherry,True,2024-09-20,medium
50,0.24546014412578,banana,True,2021-10-12,medium
48,0.8706474121930446,date,True,2024-04-24,medium
68,0.1651233819375596,apple,False,2021-08-29,high
47,0.2054239544856814,date,False,2020-06-08,low
51,0.6824280360629389,banana,True,2022-04-27,high
71,0.11929490222025518,apple,False,2020-08-21,low
22,0.4215856409744042,date,True,2021-04-08,low
58,0.530755629624374,date,False,2022-12-02,low
15,0.7164874398155371,date,True,2021-03-18,high
78,0.2629236255317817,banana,False,2023-02-17,low
77,0.12112818583082718,apple,False,2020-01-03,low
1,0.7016532861795336,date,True,2021-03-11,medium
3,0.09688981955701315,cherry,True,2021-03-28,low
30,0.8507345015094702,apple,False,2021-02-09,medium
57,0.45442790328604676,cherry,False,2024-06-15,low
79,0.34531925210823344,banana,False,2022-08-30,high
54,0.951572487530003,apple,True,2023-02-28,medium
82,0.3474778599378515,apple,True,2022-12-23,high
25,0.2581232628732857,apple,False,2020-06-07,low
59,0.7486239467341963,apple,False,2022-07-29,low
86,0.9212856229048452,date,True,2021-06-16,low
16,0.4288367972205215,apple,False,2023-07-29,high
32,0.8678853855581963,cherry,False,2020-06-01,medium
56,0.6969431352093013,cherry,True,2024-08-12,low
14,0.5853263424669937,date,False,2022-12-25,high
49,0.39208876751943667,date,True,2023-04-06,high
26,0.7221603523157252,banana,False,2023-10-29,high
80,0.3691587297630685,date,False,2022-08-26,low
61,0.3226445130513107,apple,True,2023-09-09,high
77,0.09743290190659515,date,True,2024-02-02,high
92,0.8523404868764967,cherry,False,2023-07-27,low
1,0.6402410074309661,banana,True,2021-01-04,high
83,0.9647468810909877,apple,True,2021-04-22,low
22,0.30823807770921974,date,False,2021-02-19,medium
82,0.9339300697871078,date,True,2023-08-10,medium
65,0.22304751349129293,date,False,2021-06-20,low
66,0.4539922765335923,apple,False,2020-09-10,low
93,0.45759146563673825,banana,True,2023-10-27,high
72,0.04915227010727974,date,True,2022-02-16,low
71,0.1459455609548267,date,False,2020-07-18,low
86,0.301932097442543,date,False,2020-02-03,high
35,0.024047053525606654,apple,False,2023-02-06,low
79,0.6697445596985904,apple,False,2023-07-07,low
49,0.15526499577928965,banana,False,2021-02-04,medium
35,0.20692440818406788,apple,True,2020-03-14,high
49,0.02819488471134335,cherry,True,2024-11-15,medium
86,0.7633364880038802,cherry,True,2022-07-21,high
24,0.18935109026531494,banana,True,2020-05-25,medium
2,0.2998200501660666,banana,False,2021-06-18,medium
45,0.8962410445670488,cherry,False,2023-04-29,low
18,0.8692285035913816,date,True,2021-11-13,high
50,0.5713289610582207,date,True,2020-03-15,low
27,0.23269871588095037,cherry,False,2024-11-04,medium
45,0.9209396732633858,date,True,2023-03-14,medium
3,0.4871704189132695,apple,True,2020-12-03,high
25,0.648755734914826,date,True,2024-11-21,high
48,0.46072047895447943,cherry,False,2020-09-02,low
30,0.8574160124802236,date,True,2022-03-11,low
66,0.06317093908869098,banana,True,2023-01-19,high
27,0.6162076658390508,apple,False,2024-01-02,medium
1,0.24090390420027596,apple,False,2023-07-03,medium
81,0.9522756888934688,cherry,False,2023-08-16,high
14,0.08227762911523684,date,False,2020-12-22,low
75,0.25128869036541224,apple,True,2020-03-19,medium
26,0.19624091502634322,date,False,2022-01-22,medium
92,0.4414031165407295,cherry,False,2020-08-31,medium
17,0.20828016408788197,banana,True,2020-10-14,medium
30,0.9793192028402227,apple,False,2020-04-07,high
14,0.9519578382989313,apple,True,2023-09-20,high
5,0.6126313796407568,banana,True,2023-07-30,low
9,0.8172866236222793,apple,False,2024-01-17,high
40,0.766348970234645,date,True,2024-12-02,medium
55,0.3520488139693966,apple,False,2024-11-15,high
53,0.990803545795609,apple,True,2020-10-16,high
13,0.6511043331869251,date,False,2024-12-29,low
3,0.6573819129248099,cherry,True,2023-10-19,medium
14,0.28476845878097024,date,False,2021-07-16,medium
59,0.7918664094766596,date,False,2022-07-09,low
79,0.9102221921034971,apple,True,2024-12-06,high
92,0.7568314874345923,date,False,2020-08-06,high
81,0.07038636357046768,cherry,True,2024-11-25,high
2,0.561880237609468,banana,True,2023-04-12,low
41,0.16260128556437914,date,False,2024-05-03,medium
23,0.46937119694300045,banana,False,2020-02-25,low
78,0.7092536006514207,apple,False,2023-02-01,medium
53,0.17543924405445976,banana,True,2022-10-17,low
66,0.3876647753451784,apple,True,2023-01-08,high
38,0.7620432526257818,apple,False,2022-11-21,low
9,0.5743287794588631,apple,False,2022-09-12,medium
53,0.9097693378521805,cherry,True,2023-08-21,high
3,0.542173783248082,cherry,False,2023-01-02,low
85,0.5493668378150542,date,True,2023-11-06,high
84,0.994372683224312,cherry,True,2020-10-13,high
51,0.6432199183923392,cherry,False,2020-09-10,low
79,0.18723027865577557,apple,True,2021-07-12,medium
84,0.038928833723229195,apple,True,2024-07-29,medium
91,0.03575487024511026,apple,False,2024-04-12,low
89,0.442005342801734,date,True,2020-10-29,high
15,0.8978756530126785,banana,False,2022-10-04,high
48,0.21095453047563462,cherry,True,2023-01-08,medium
55,0.20902538626384104,banana,True,2023-10-29,low
45,0.2787297530085552,cherry,True,2023-04-02,high
21,0.8612128913932439,banana,False,2020-11-08,high
72,0.5346496691974376,cherry,True,2024-08-27,low
98,0.5050323836525806,apple,True,2020-12-20,medium
53,0.21575000696873103,banana,True,2020-09-10,medium
75,0.8408116901471364,date,False,2020-07-14,high
88,0.5547927738092122,cherry,False,2024-04-23,medium
34,0.7740844536677538,apple,False,2022-03-31,low
51,0.4464989285419432,cherry,True,2022-10-03,high
21,0.5020964849243278,date,False,2022-02-28,high
78,0.4006883015114947,cherry,True,2021-12-26,high
16,0.8143550750011852,apple,True,2022-10-10,low
17,0.7727559583807042,cherry,True,2021-05-23,high
92,0.11563572241029962,banana,False,2022-10-05,medium
71,0.4987503791192036,cherry,True,2023-09-16,high
3,0.9534668881351561,banana,True,2023-12-06,high
31,0.27898568941095103,date,True,2024-03-17,medium
28,0.9476814385742103,banana,True,2023-08-15,low
82,0.9928912500233998,apple,False,2022-12-25,high
87,0.2305699012772756,banana,False,2024-01-24,high
85,0.9232759331052112,cherry,False,2020-02-18,medium
99,0.42850478854399643,apple,False,2024-10-06,high
92,0.34936308734824095,apple,True,2022-07-10,low
80,0.5105364560653685,date,True,2024-05-05,high
79,0.3718436127531922,cherry,False,2023-06-09,medium
11,0.0272513351255661,banana,False,2021-06-28,medium
29,0.2563222046028828,date,True,2020-02-07,medium
81,0.7298444622503116,date,True,2021-12-25,high
72,0.5642474990433196,apple,False,2020-06-15,medium
18,0.01416825135756572,apple,True,2021-04-09,high
23,0.4566814593081806,banana,True,2020-11-16,high
6,0.8937422097716203,apple,False,2024-01-13,medium
75,0.583348761065963,apple,False,2023-10-08,low
47,0.13899711811357418,banana,False,2021-06-23,high
23,0.11373928177884018,cherry,False,2022-03-29,high
83,0.928012670147353,apple,True,2023-01-19,low
85,0.3792555365840419,date,True,2023-06-01,high
99,0.8072983086641152,apple,True,2024-05-19,low
74,0.1649678156903741,banana,True,2021-05-11,high
42,0.733040817669354,date,True,2021-05-19,high
52,0.5651630039742727,cherry,True,2021-05-19,low
10,0.572399592570682,date,False,2021-07-21,medium
22,0.36342145194041653,cherry,True,2024-08-12,low
40,0.5157466121627716,cherry,False,2022-01-03,low
92,0.2031670958370987,banana,False,2022-01-14,medium
14,0.2530601452355924,cherry,True,2022-02-17,medium
52,0.8815027535227365,apple,True,2022-03-26,high
1,0.632891946870993,apple,False,2024-03-30,medium
7,0.9166599033268763,date,True,2023-08-21,medium
55,0.5676337691950955,banana,True,2023-01-15,high
93,0.9852750268938265,banana,False,2023-12-15,medium
20,0.06899465182371012,apple,True,2021-10-17,low
52,0.08171220216756048,apple,True,2024-12-04,high
87,0.7768989130381695,cherry,True,2021-05-13,high
4,0.1946822298173948,date,False,2020-01-02,medium
63,0.2719058114451196,banana,False,2023-06-06,high
15,0.6444845405540418,apple,False,2020-01-19,low
80,0.9546854155877449,apple,True,2024-02-19,low
51,0.7007671018316192,date,True,2024-04-13,medium
1,0.3952279969145278,date,False,2021-08-07,low
52,0.2337108321919258,banana,False,2021-12-24,medium
25,0.7062182780581959,cherry,True,2021-07-23,medium
4,0.3305766416862316,banana,True,2020-05-20,medium
77,0.5444354418647039,banana,True,2023-04-28,medium
65,0.6441082209844902,cherry,True,2020-01-29,low
89,0.5690654412551931,banana,False,2021-01-19,low
98,0.7839664161906962,date,False,2023-03-20,medium
1,0.6812176471657102,cherry,False,2020-08-20,medium
78,0.5738790411413168,banana,True,2022-01-29,high
86,0.8889742068875984,cherry,True,2023-07-15,low
40,0.6704648982334334,apple,False,2022-03-10,medium
97,0.9824283773777087,cherry,True,2022-03-05,high
45,0.8581883296190835,apple,True,2020-07-19,medium
10,0.9004965605105978,apple,False,2022-10-14,low
57,0.033083209171838046,date,False,2024-08-23,medium
56,0.8712211432671139,banana,True,2023-01-27,low
68,0.9265597749631753,apple,True,2021-06-03,high
48,0.2417954140839944,cherry,False,2023-06-04,high
27,0.8798426843735723,banana,False,2022-12-14,high
3,0.1790684386731316,banana,False,2020-03-20,medium
37,0.577086554846808,cherry,False,2024-01-15,medium
3,0.020350827032221686,date,False,2023-10-03,high
64,0.7516379243078222,date,True,2023-09-30,medium
45,0.8089753300157273,banana,False,2021-11-06,low
35,0.779880008126979,date,False,2022-01-19,medium
9,0.9315349096294212,apple,False,2023-12-09,medium
76,0.8967888045677587,cherry,False,2021-10-20,high
65,0.9714045611903946,cherry,False,2022-06-13,medium
57,0.16993693506923901,banana,True,2020-10-13,medium
45,0.6223211826443389,banana,False,2021-09-11,high
68,0.7948532974482001,cherry,True,2023-03-13,high
72,0.2637926625224799,banana,True,2023-10-22,low
28,0.8571369929423092,banana,False,2021-03-22,high
85,0.30574187054791624,cherry,True,2022-08-18,medium
77,0.9429338521516085,cherry,True,2021-05-17,low
84,0.5988579555718739,banana,True,2023-08-06,low
63,0.9401583636061792,cherry,False,2020-05-22,high
27,0.07839152622872136,apple,True,2021-05-03,high
56,0.6656316039521656,banana,False,2020-08-11,medium
37,0.16237078230212254,apple,False,2022-05-01,low
7,0.7179051847851189,apple,True,2022-04-03,high
83,0.9435308302949447,banana,True,2023-11-09,medium
14,0.5179347277290738,date,False,2022-10-08,high
92,0.4818014846832761,banana,False,2022-05-20,medium
81,0.8976619788888042,date,True,2023-03-23,low
24,0.0560604510003595,cherry,True,2022-12-24,medium
32,0.30782417685330554,apple,False,2021-11-28,high
52,0.06865592724811598,cherry,False,2023-11-19,high
54,0.7770132684546371,date,False,2024-04-03,medium
64,0.1148983543866754,date,False,2021-07-20,high
19,0.6508816307818304,banana,True,2024-04-24,high
83,0.40582911563976864,apple,False,2023-01-07,medium
64,0.22810278062633849,date,True,2022-03-28,medium
85,0.34516184686978535,apple,True,2024-05-09,high
7,0.5853906056175066,banana,False,2020-02-22,medium
91,0.823820046855231,apple,True,2024-07-21,medium
42,0.033386953850717105,apple,False,2021-11-23,medium
93,0.36181973486366836,banana,True,2020-06-09,medium
75,0.2615610888283937,banana,False,2023-06-10,high
70,0.3561359279039057,apple,True,2023-04-03,high
15,0.6532144862437076,cherry,True,2021-06-06,high
48,0.2954769545100291,cherry,True,2024-12-02,high
10,0.7194166356472254,apple,True,2020-06-20,low
99,0.8732556829861222,apple,False,2024-05-29,high
26,0.7168123628540262,date,False,2022-02-22,low
7,0.6787497518493438,banana,False,2021-12-19,high
45,0.7484033130816901,cherry,False,2020-05-03,low
40,0.1279154723775925,apple,False,2024-01-25,medium
41,0.8266631112584348,date,True,2024-06-11,high
80,0.4373390678409673,apple,True,2022-08-20,high
52,0.8037136754394849,banana,False,2022-09-07,high
23,0.9831507537834968,banana,False,2021-12-12,high
17,0.21740029694612295,cherry,True,2024-04-08,high
27,0.33370932035974077,cherry,False,2024-09-27,low
82,0.7474030018088049,date,True,2024-06-10,low
40,0.36307021248219196,date,True,2023-10-13,medium
59,0.11939038894679166,apple,False,2023-07-05,medium
62,0.42914647072550693,cherry,True,2024-02-04,medium
98,0.6636300703900226,date,True,2021-07-12,low
87,0.15722072925016717,cherry,True,2024-12-22,low
18,0.9283828593132671,date,True,2023-09-24,low
32,0.049971344867453804,date,False,2023-09-12,medium
63,0.015715666050283517,banana,False,2020-06-23,low
65,0.9224533688223097,banana,True,2021-08-14,high
36,0.05510105255573805,cherry,False,2021-08-30,high
54,0.967533734081396,banana,False,2024-07-24,high
42,0.5209667964060296,apple,True,2020-09-06,medium
49,0.4088514502466185,apple,False,2023-08-26,medium
77,0.7706281833966603,apple,True,2024-06-06,medium
26,0.37953336921325165,date,True,2024-05-16,low
5,0.012792779872574656,apple,True,2020-12-04,high
78,0.06783524181824463,cherry,True,2023-01-15,medium
41,0.85401736874309,banana,False,2022-05-26,high
39,0.4631584078555042,cherry,True,2023-09-29,high
42,0.1766467402185884,banana,False,2023-01-01,low
53,0.3052247158803679,apple,True,2021-03-09,low
49,0.49999097043784013,apple,False,2021-12-21,medium
79,0.888624121301765,date,True,2023-11-21,high
63,0.10718705165406495,banana,True,2024-10-16,low
98,0.4382541255257739,cherry,False,2022-11-19,medium
22,0.08828180092209104,cherry,True,2024-09-07,medium
11,0.4899276295710041,cherry,True,2022-09-13,medium
27,0.5683734047646833,apple,False,2022-04-14,high
43,0.48334821379080195,apple,False,2021-10-27,low
80,0.658069568014093,banana,False,2024-10-11,medium
88,0.9378936339875333,apple,True,2024-09-07,high
33,0.943962057948496,cherry,False,2024-10-25,medium
60,0.8906485802989131,apple,True,2021-06-12,low
75,0.9527348171666787,banana,True,2021-01-26,medium
87,0.03152888573573176,cherry,False,2022-05-20,medium
95,0.1539869746543241,date,True,2022-07-03,high
96,0.43670071950623746,banana,True,2021-06-16,medium
8,0.049282099881537755,banana,True,2024-01-01,medium
14,0.9925501525796452,apple,True,2022-01-18,medium
59,0.039008637438153526,apple,True,2020-06-26,high
42,0.24307942912569935,apple,False,2023-05-26,medium
7,0.5571973365091818,apple,True,2023-04-22,low
40,0.967171480078422,cherry,False,2024-07-30,medium
74,0.9685997526010609,banana,False,2024-08-06,medium
89,0.37506054941625944,date,False,2023-11-10,high
17,0.13386681487424168,cherry,True,2020-07-03,high
65,0.9008904180934352,apple,True,2020-05-06,high
21,0.7793212725811589,date,True,2021-05-16,low
76,0.2638321988156529,date,True,2024-09-07,high
40,0.16139424388621337,cherry,False,2023-03-04,medium
49,0.633748501371624,date,False,2020-11-19,high
71,0.757350952057348,apple,False,2022-03-12,high
69,0.8516538712575256,banana,True,2023-01-17,medium
47,0.4377926872042419,apple,True,2021-01-21,high
43,0.7127508014909213,banana,True,2022-10-10,medium
79,0.3632225408677463,banana,False,2021-06-20,high
56,0.8108335774196974,apple,False,2023-11-13,high
98,0.6788168934940576,banana,True,2021-05-22,medium
59,0.1412579821189408,cherry,False,2022-08-22,high
86,0.014511960665410606,cherry,True,2020-08-09,medium
83,0.7163082843562262,apple,False,2020-01-11,high
40,0.7948072243630224,apple,True,2023-08-11,medium
89,0.6561346271853059,date,False,2023-09-08,high
81,0.2756202435468075,banana,False,2020-09-27,low
32,0.0349636473517706,apple,True,2022-09-13,low
23,0.3106777575407562,apple,True,2022-06-10,high
70,0.2112320465723423,apple,True,2020-12-20,medium
4,0.11027532019351749,cherry,True,2020-11-14,medium
1,0.93675865463311,banana,True,2022-10-03,low
98,0.8916865080561066,date,False,2023-03-01,medium
93,0.7662240179564097,date,True,2024-06-07,low
4,0.5670437089713742,cherry,True,2024-10-08,high
63,0.06389744322788016,cherry,True,2022-08-22,medium
27,0.5885101371854553,date,False,2020-01-26,medium
53,0.6535341456061285,cherry,True,2022-10-29,medium
47,0.4912089012269324,date,True,2022-04-01,low
48,0.2945493652861845,banana,False,2020-07-17,medium
77,0.9140378119443514,apple,True,2024-07-23,high
67,0.2802864127492859,banana,True,2024-10-14,high
37,0.1772866699388458,banana,True,2024-03-09,low
6,0.2940712158566694,apple,False,2023-08-24,high
10,0.1183151391324645,date,False,2020-07-16,low
87,0.07187622040546437,date,False,2020-08-27,high
95,0.3795327855652091,date,False,2023-03-15,high
56,0.41044049381526326,cherry,True,2020-09-29,low
61,0.03864029438528205,date,True,2023-02-09,high
79,0.41290762383941537,apple,True,2022-04-25,high
81,0.6798996106264888,banana,True,2021-08-26,medium
60,0.8153624861708039,apple,True,2023-11-30,medium
29,0.3080136043821763,date,True,2021-10-17,high
39,0.5387338891265622,date,False,2021-01-23,low
33,0.7676324433987464,banana,False,2023-10-21,medium
91,0.5958096730522253,cherry,False,2020-07-06,medium
66,0.4351871701485802,cherry,False,2023-04-22,low
54,0.8219665270369138,banana,False,2022-09-01,medium
92,0.476672709171561,apple,False,2020-02-03,high
68,0.43228002966959045,apple,False,2021-03-27,high
43,0.1894511761348543,apple,False,2021-01-14,high
59,0.39288597502842504,banana,True,2021-11-12,low
13,0.4370922417556552,apple,False,2021-07-10,medium
6,0.12021015491502318,apple,True,2020-01-30,high
16,0.9879377830523692,apple,False,2023-02-16,low
68,0.6986592442287346,banana,True,2021-08-15,high
86,0.6053240814209244,apple,True,2020-09-01,high
25,0.7371866623245722,banana,True,2022-04-15,high
33,0.23260293883271954,cherry,False,2020-10-31,high
94,0.9359427120698215,date,False,2020-08-25,low
95,0.8901493928615374,banana,False,2021-07-24,low
85,0.6323151820261278,apple,False,2024-11-30,low
9,0.5871902959745139,date,True,2022-10-09,high
57,0.05649175597744682,date,False,2022-09-07,low
64,0.27704384121400916,date,False,2023-04-05,low
28,0.9481301103399116,apple,False,2021-05-19,low
53,0.056998653160796775,cherry,True,2020-04-06,high
38,0.7846858764123174,cherry,False,2021-04-28,medium
32,0.13715284998468769,date,True,2021-09-14,low
87,0.43050051903357134,date,True,2022-04-16,low
42,0.4776997118080015,cherry,False,2023-11-01,medium
53,0.34169273884146867,cherry,False,2022-05-27,medium
87,0.11566346634543712,cherry,False,2024-06-11,medium
50,0.5331658990296745,cherry,True,2021-02-04,low
68,0.7897235429015342,apple,True,2022-01-10,high
6,0.9663564139396688,banana,True,2024-04-09,high
88,0.3954774967471456,date,False,2024-07-18,low
83,0.19151224355597252,cherry,False,2022-01-24,medium
5,0.0462643195777479,apple,False,2020-03-05,medium
59,0.7271385031106177,cherry,True,2021-10-10,low
37,0.845955142554675,date,False,2020-11-24,high
49,0.9480097743009326,date,False,2023-01-22,medium
85,0.12853979068644927,banana,False,2024-08-23,medium
15,0.6228890733396303,cherry,True,2024-11-11,low
58,0.35123382876135323,apple,False,2023-01-30,high
97,0.576891246728921,apple,False,2021-07-05,medium
53,0.9897442956593345,date,True,2020-01-20,low
97,0.7382884573321864,cherry,True,2021-08-24,high
96,0.5833173054239287,cherry,False,2022-09-20,medium
63,0.5489558564818724,cherry,True,2024-11-13,high
85,0.1124605783370003,date,False,2021-10-23,high
96,0.2567260130261616,apple,True,2021-07-19,low
15,0.0660157679273542,apple,False,2023-05-21,medium
55,0.4466100354723328,banana,False,2022-01-03,low
82,0.03108461874903079,apple,False,2021-09-29,medium
61,0.644570440134311,banana,True,2022-02-20,low
93,0.15071983504722208,cherry,True,2021-11-21,high
50,0.9430655631646567,date,True,2021-03-20,high
64,0.3028570508383236,date,True,2020-04-22,high
18,0.0333560117186712,apple,True,2020-04-07,low
27,0.7402126157390151,banana,True,2021-01-02,low
20,0.21888334338076665,apple,False,2020-09-07,high
27,0.9446255001186561,cherry,False,2021-04-21,low
1,0.745835197962513,date,True,2020-07-20,low
14,0.8162166306207036,apple,False,2020-08-17,high
9,0.49268311360596473,date,False,2024-04-16,medium
49,0.06305508567976148,apple,False,2023-08-01,medium
28,0.674649684046004,cherry,True,2024-01-05,medium
27,0.9943666170889206,date,False,2023-12-25,low
81,0.9988846571202706,apple,False,2024-10-19,medium
79,0.3435066132727791,banana,True,2021-01-05,low
39,0.14387387727106382,apple,False,2024-09-25,medium
87,0.8348869236723803,banana,False,2023-11-25,low
4,0.05909302912480885,date,False,2021-10-12,high
63,0.3818036689449329,date,True,2020-05-05,low
96,0.23915493279267686,banana,False,2023-03-19,medium
16,0.7814382740089512,apple,False,2022-01-03,low
84,0.7444142794874263,date,False,2020-08-15,low
91,0.834017080321227,apple,False,2022-11-10,low
67,0.3082823787715394,cherry,False,2023-07-05,low
96,0.7910710522717569,banana,True,2023-01-04,medium
9,0.4155312707299783,banana,False,2022-10-10,high
16,0.108103118806825,date,False,2021-11-08,high
30,0.7572771018228653,date,False,2022-02-05,high
79,0.2115971335552692,date,False,2022-08-30,medium
84,0.8743783199065497,date,False,2020-07-23,medium
17,0.17734792627114404,apple,False,2022-04-23,medium
8,0.6227382732888839,date,True,2022-11-28,medium
73,0.5999551927615467,date,True,2022-09-24,low
30,0.4815165012083297,banana,True,2023-02-05,medium
42,0.17665852294556272,apple,False,2020-03-29,low
69,0.7705092475576698,apple,False,2024-07-29,medium
57,0.07680555690705293,banana,True,2021-06-19,low
80,0.1305853283786481,date,False,2021-10-24,high
7,0.4794151724837704,apple,False,2024-05-13,medium
7,0.4384850839580111,date,True,2021-02-04,high
12,0.38767601569294385,date,False,2024-06-12,low
61,0.9422616148713246,banana,True,2022-02-24,high
55,0.3596531366581195,apple,False,2024-05-04,low
16,0.420286750958797,apple,False,2022-11-27,medium
9,0.9992366864876144,cherry,True,2020-09-22,high
57,0.010845806761539012,cherry,True,2024-02-01,medium
3,0.7990865618963533,cherry,True,2021-03-08,medium
36,0.9093252387009191,apple,True,2022-11-20,high
80,0.17983048735649754,date,False,2021-06-23,high
